ticket	field	old_string	new_string	rule	note
T-151.3	citations	t151_3_world_residency.md	-	keep	child file; bare basename of docs/specs/Mission_Creator_Architecture/t151_3_world_residency.md; idx 2; the basename stays (documentation_v2/tickets/specs/t151_3_world_residency.md)
T-151.4	spec	docs/specs/Mission_Creator_Architecture/t151_4_vector_layers.md	documentation_v2/tickets/specs/t151_4_vector_layers.md	rewrite	child file; path; manifest move
T-151.4	citations	t151_4_vector_layers.md	-	keep	child file; bare basename of docs/specs/Mission_Creator_Architecture/t151_4_vector_layers.md; idx 2; the basename stays (documentation_v2/tickets/specs/t151_4_vector_layers.md)
T-151.4.1	spec	docs/specs/Mission_Creator_Architecture/t151_4_1_building_road_hotfix.md	documentation_v2/tickets/specs/t151_4_1_building_road_hotfix.md	rewrite	child file; path; manifest move
T-151.4.1	citations	t151_4_1_building_road_hotfix.md	-	keep	child file; bare basename of docs/specs/Mission_Creator_Architecture/t151_4_1_building_road_hotfix.md; idx 2; the basename stays (documentation_v2/tickets/specs/t151_4_1_building_road_hotfix.md)
T-151.5	spec	docs/specs/Mission_Creator_Architecture/t151_5_glyph_atlas.md	documentation_v2/tickets/specs/t151_5_glyph_atlas.md	rewrite	child file; path; manifest move
T-151.5	citations	t151_5_glyph_atlas.md	-	keep	child file; bare basename of docs/specs/Mission_Creator_Architecture/t151_5_glyph_atlas.md; idx 2; the basename stays (documentation_v2/tickets/specs/t151_5_glyph_atlas.md)
T-151.5.1	spec	docs/specs/Mission_Creator_Architecture/t151_5_1_forest_fidelity.md	documentation_v2/tickets/specs/t151_5_1_forest_fidelity.md	rewrite	child file; path; manifest move
T-151.5.1	citations	t151_5_1_forest_fidelity.md	-	keep	child file; bare basename of docs/specs/Mission_Creator_Architecture/t151_5_1_forest_fidelity.md; idx 2; the basename stays (documentation_v2/tickets/specs/t151_5_1_forest_fidelity.md)
T-151.6	spec	docs/specs/Mission_Creator_Architecture/t151_6_mission_entities.md	documentation_v2/tickets/specs/t151_6_mission_entities.md	rewrite	child file; path; manifest move
T-151.6	citations	t151_6_mission_entities.md	-	keep	child file; bare basename of docs/specs/Mission_Creator_Architecture/t151_6_mission_entities.md; idx 2; the basename stays (documentation_v2/tickets/specs/t151_6_mission_entities.md)
T-151.7	spec	docs/specs/Mission_Creator_Architecture/t151_7_interaction_rewire.md	documentation_v2/tickets/specs/t151_7_interaction_rewire.md	rewrite	child file; path; manifest move
T-151.7	citations	t151_7_interaction_rewire.md	-	keep	child file; bare basename of docs/specs/Mission_Creator_Architecture/t151_7_interaction_rewire.md; idx 2; the basename stays (documentation_v2/tickets/specs/t151_7_interaction_rewire.md)
T-151.7.1	spec	docs/specs/Mission_Creator_Architecture/t151_7_1_interaction_hotfix.md	documentation_v2/tickets/specs/t151_7_1_interaction_hotfix.md	rewrite	child file; path; manifest move
T-151.7.1	citations	t151_7_1_interaction_hotfix.md	-	keep	child file; bare basename of docs/specs/Mission_Creator_Architecture/t151_7_1_interaction_hotfix.md; idx 2; the basename stays (documentation_v2/tickets/specs/t151_7_1_interaction_hotfix.md)
T-151.7.2	spec	docs/specs/Mission_Creator_Architecture/t151_7_1_interaction_hotfix.md	documentation_v2/tickets/specs/t151_7_1_interaction_hotfix.md	rewrite	child file; path; manifest move
T-151.7.2	citations	SHIPPED_HISTORY.md	documentation_v2/archive/shipped_history/shipped_history.md	rewrite	child file; bare basename of docs/platform/SHIPPED_HISTORY.md; idx 2; the basename changes, so the bare name becomes the full final path; replace whole-token occurrences only (not preceded by '/', '_', '-', a letter or a digit), after the full-path rows
T-151.7.3	spec	docs/specs/Mission_Creator_Architecture/t151_7_3_rust_collapse.md	documentation_v2/tickets/specs/t151_7_3_rust_collapse.md	rewrite	child file; path; manifest move
T-151.7.3	citations	t151_7_3_rust_collapse.md	-	keep	child file; bare basename of docs/specs/Mission_Creator_Architecture/t151_7_3_rust_collapse.md; idx 2; the basename stays (documentation_v2/tickets/specs/t151_7_3_rust_collapse.md)
T-151.8	spec	docs/specs/Mission_Creator_Architecture/t151_8_culling_density.md	documentation_v2/tickets/specs/t151_8_culling_density.md	rewrite	child file; path; manifest move
T-151.8	citations	t151_8_culling_density.md	-	keep	child file; bare basename of docs/specs/Mission_Creator_Architecture/t151_8_culling_density.md; idx 2; the basename stays (documentation_v2/tickets/specs/t151_8_culling_density.md)
T-151.8.1	spec	docs/specs/Mission_Creator_Architecture/t151_8_culling_density.md	documentation_v2/tickets/specs/t151_8_culling_density.md	rewrite	child file; path; manifest move
T-151.8.1	citations	SHIPPED_HISTORY.md	documentation_v2/archive/shipped_history/shipped_history.md	rewrite	child file; bare basename of docs/platform/SHIPPED_HISTORY.md; idx 2; the basename changes, so the bare name becomes the full final path; replace whole-token occurrences only (not preceded by '/', '_', '-', a letter or a digit), after the full-path rows
T-151.9	spec	docs/specs/Mission_Creator_Architecture/t151_9_deck_retirement.md	documentation_v2/tickets/specs/t151_9_deck_retirement.md	rewrite	child file; path; manifest move
T-151.9	citations	t151_9_deck_retirement.md	-	keep	child file; bare basename of docs/specs/Mission_Creator_Architecture/t151_9_deck_retirement.md; idx 2; the basename stays (documentation_v2/tickets/specs/t151_9_deck_retirement.md)
T-151.10	spec	docs/specs/Mission_Creator_Architecture/t151_10_fable_program_audit.md	documentation_v2/tickets/specs/t151_10_fable_program_audit.md	rewrite	child file; path; manifest move
T-151.10	citations	t151_10_fable_program_audit.md	-	keep	child file; bare basename of docs/specs/Mission_Creator_Architecture/t151_10_fable_program_audit.md; idx 1; the basename stays (documentation_v2/tickets/specs/t151_10_fable_program_audit.md)
T-151.10.1	spec	docs/specs/Mission_Creator_Architecture/t151_10_fable_program_audit.md	documentation_v2/tickets/specs/t151_10_fable_program_audit.md	rewrite	child file; path; manifest move
T-151.10.1	citations	t151_10_fable_program_audit.md	-	keep	child file; bare basename of docs/specs/Mission_Creator_Architecture/t151_10_fable_program_audit.md; idx 2; the basename stays (documentation_v2/tickets/specs/t151_10_fable_program_audit.md)
T-152	summary	t152_map_cartographic_fidelity_program.md	-	keep	parent file; bare basename of docs/specs/Mission_Creator_Architecture/t152_map_cartographic_fidelity_program.md; the basename stays (documentation_v2/tickets/specs/t152_map_cartographic_fidelity_program.md)
T-152	spec	docs/specs/Mission_Creator_Architecture/t152_map_cartographic_fidelity_program.md	documentation_v2/tickets/specs/t152_map_cartographic_fidelity_program.md	rewrite	parent file; path; manifest move
T-152.0	spec	docs/specs/Mission_Creator_Architecture/t152_0_program_hub_lock.md	documentation_v2/tickets/specs/t152_0_program_hub_lock.md	rewrite	child file; path; manifest move
T-152.0	citations	t152_0_program_hub_lock.md	-	keep	child file; bare basename of docs/specs/Mission_Creator_Architecture/t152_0_program_hub_lock.md; idx 2; the basename stays (documentation_v2/tickets/specs/t152_0_program_hub_lock.md)
T-152.1	spec	docs/specs/Mission_Creator_Architecture/t152_1_wgpu_text_lane.md	documentation_v2/tickets/specs/t152_1_wgpu_text_lane.md	rewrite	child file; path; manifest move
T-152.1	citations	t152_1_wgpu_text_lane.md	-	keep	child file; bare basename of docs/specs/Mission_Creator_Architecture/t152_1_wgpu_text_lane.md; idx 2; the basename stays (documentation_v2/tickets/specs/t152_1_wgpu_text_lane.md)
T-152.2	spec	docs/specs/Mission_Creator_Architecture/t152_2_reforger_icon_art.md	documentation_v2/tickets/specs/t152_2_reforger_icon_art.md	rewrite	child file; path; manifest move
T-152.2	citations	t152_2_reforger_icon_art.md	-	keep	child file; bare basename of docs/specs/Mission_Creator_Architecture/t152_2_reforger_icon_art.md; idx 0; the basename stays (documentation_v2/tickets/specs/t152_2_reforger_icon_art.md)
T-152.3	spec	docs/specs/Mission_Creator_Architecture/t152_3_wire_landmark_glyphs.md	documentation_v2/tickets/specs/t152_3_wire_landmark_glyphs.md	rewrite	child file; path; manifest move
T-152.3	citations	t152_3_wire_landmark_glyphs.md	-	keep	child file; bare basename of docs/specs/Mission_Creator_Architecture/t152_3_wire_landmark_glyphs.md; idx 2; the basename stays (documentation_v2/tickets/specs/t152_3_wire_landmark_glyphs.md)
T-152.4	spec	docs/specs/Mission_Creator_Architecture/t152_4_fence_pier_bridge.md	documentation_v2/tickets/specs/t152_4_fence_pier_bridge.md	rewrite	child file; path; manifest move
T-152.4	citations	t152_4_fence_pier_bridge.md	-	keep	child file; bare basename of docs/specs/Mission_Creator_Architecture/t152_4_fence_pier_bridge.md; idx 2; the basename stays (documentation_v2/tickets/specs/t152_4_fence_pier_bridge.md)
T-152.5	spec	docs/specs/Mission_Creator_Architecture/t152_5_airfield_symbology.md	documentation_v2/tickets/specs/t152_5_airfield_symbology.md	rewrite	child file; path; manifest move
T-152.5	citations	t152_5_airfield_symbology.md	-	keep	child file; bare basename of docs/specs/Mission_Creator_Architecture/t152_5_airfield_symbology.md; idx 2; the basename stays (documentation_v2/tickets/specs/t152_5_airfield_symbology.md)
T-152.6	spec	docs/specs/Mission_Creator_Architecture/t152_6_locations_export.md	documentation_v2/tickets/specs/t152_6_locations_export.md	rewrite	child file; path; manifest move
T-152.6	citations	t152_6_locations_export.md	-	keep	child file; bare basename of docs/specs/Mission_Creator_Architecture/t152_6_locations_export.md; idx 2; the basename stays (documentation_v2/tickets/specs/t152_6_locations_export.md)
T-152.7	spec	docs/specs/Mission_Creator_Architecture/t152_7_height_markers.md	documentation_v2/tickets/specs/t152_7_height_markers.md	rewrite	child file; path; manifest move
T-152.7	citations	t152_7_height_markers.md	-	keep	child file; bare basename of docs/specs/Mission_Creator_Architecture/t152_7_height_markers.md; idx 2; the basename stays (documentation_v2/tickets/specs/t152_7_height_markers.md)
T-152.8	spec	docs/specs/Mission_Creator_Architecture/t152_8_town_labels.md	documentation_v2/tickets/specs/t152_8_town_labels.md	rewrite	child file; path; manifest move
T-152.8	citations	t152_8_town_labels.md	-	keep	child file; bare basename of docs/specs/Mission_Creator_Architecture/t152_8_town_labels.md; idx 2; the basename stays (documentation_v2/tickets/specs/t152_8_town_labels.md)
T-152.9	spec	docs/specs/Mission_Creator_Architecture/t152_9_road_names.md	documentation_v2/tickets/specs/t152_9_road_names.md	rewrite	child file; path; manifest move
T-152.9	citations	t152_9_road_names.md	-	keep	child file; bare basename of docs/specs/Mission_Creator_Architecture/t152_9_road_names.md; idx 2; the basename stays (documentation_v2/tickets/specs/t152_9_road_names.md)
T-152.10	spec	docs/specs/Mission_Creator_Architecture/t152_10_e2e_cartographic_gate.md	documentation_v2/tickets/specs/t152_10_e2e_cartographic_gate.md	rewrite	child file; path; manifest move
T-152.10	citations	t152_10_e2e_cartographic_gate.md	-	keep	child file; bare basename of docs/specs/Mission_Creator_Architecture/t152_10_e2e_cartographic_gate.md; idx 2; the basename stays (documentation_v2/tickets/specs/t152_10_e2e_cartographic_gate.md)
T-152.11	spec	docs/specs/Mission_Creator_Architecture/t152_11_operator_fidelity_audit.md	documentation_v2/tickets/specs/t152_11_operator_fidelity_audit.md	rewrite	child file; path; manifest move
T-152.11	citations	t152_11_operator_fidelity_audit.md	-	keep	child file; bare basename of docs/specs/Mission_Creator_Architecture/t152_11_operator_fidelity_audit.md; idx 2; the basename stays (documentation_v2/tickets/specs/t152_11_operator_fidelity_audit.md)
T-152.12	spec	docs/specs/Mission_Creator_Architecture/t152_12_text_lane_orientation.md	documentation_v2/tickets/specs/t152_12_text_lane_orientation.md	rewrite	child file; path; manifest move
T-152.12	citations	t152_12_text_lane_orientation.md	-	keep	child file; bare basename of docs/specs/Mission_Creator_Architecture/t152_12_text_lane_orientation.md; idx 2; the basename stays (documentation_v2/tickets/specs/t152_12_text_lane_orientation.md)
T-152.13	spec	docs/specs/Mission_Creator_Architecture/t152_13_text_atlas_fidelity.md	documentation_v2/tickets/specs/t152_13_text_atlas_fidelity.md	rewrite	child file; path; manifest move
T-152.13	citations	t152_13_text_atlas_fidelity.md	-	keep	child file; bare basename of docs/specs/Mission_Creator_Architecture/t152_13_text_atlas_fidelity.md; idx 2; the basename stays (documentation_v2/tickets/specs/t152_13_text_atlas_fidelity.md)
T-152.14	spec	docs/specs/Mission_Creator_Architecture/t152_14_tree_zoom_guarantee.md	documentation_v2/tickets/specs/t152_14_tree_zoom_guarantee.md	rewrite	child file; path; manifest move
T-152.14	citations	t152_14_tree_zoom_guarantee.md	-	keep	child file; bare basename of docs/specs/Mission_Creator_Architecture/t152_14_tree_zoom_guarantee.md; idx 2; the basename stays (documentation_v2/tickets/specs/t152_14_tree_zoom_guarantee.md)
T-152.15	spec	docs/specs/Mission_Creator_Architecture/t152_15_fence_pier_bridge_visibility.md	documentation_v2/tickets/specs/t152_15_fence_pier_bridge_visibility.md	rewrite	child file; path; manifest move
T-152.15	citations	t152_15_fence_pier_bridge_visibility.md	-	keep	child file; bare basename of docs/specs/Mission_Creator_Architecture/t152_15_fence_pier_bridge_visibility.md; idx 2; the basename stays (documentation_v2/tickets/specs/t152_15_fence_pier_bridge_visibility.md)
T-152.16	spec	docs/specs/Mission_Creator_Architecture/t152_16_height_markers_visible.md	documentation_v2/tickets/specs/t152_16_height_markers_visible.md	rewrite	child file; path; manifest move
T-152.16	citations	t152_16_height_markers_visible.md	-	keep	child file; bare basename of docs/specs/Mission_Creator_Architecture/t152_16_height_markers_visible.md; idx 0; the basename stays (documentation_v2/tickets/specs/t152_16_height_markers_visible.md)
T-152.17	spec	docs/specs/Mission_Creator_Architecture/t152_17_town_label_correctness.md	documentation_v2/tickets/specs/t152_17_town_label_correctness.md	rewrite	child file; path; manifest move
