source	target	action	class	writer	note
docs/plans/t-941_plan.md	documentation_v2/tickets/plans/t-941_plan.md	move	frozen	-	-
docs/plans/t-943_plan.md	documentation_v2/tickets/plans/t-943_plan.md	move	frozen	-	-
docs/plans/t-944_plan.md	documentation_v2/tickets/plans/t-944_plan.md	move	frozen	-	-
docs/plans/t-945_plan.md	documentation_v2/tickets/plans/t-945_plan.md	move	frozen	-	-
docs/plans/t-946_12_plan.md	documentation_v2/tickets/plans/t-946_12_plan.md	move	frozen	-	-
docs/plans/t-946_14_plan.md	documentation_v2/tickets/plans/t-946_14_plan.md	move	frozen	-	-
docs/plans/t-946_23_plan.md	documentation_v2/tickets/plans/t-946_23_plan.md	move	frozen	-	-
docs/plans/t-946_24_plan.md	documentation_v2/tickets/plans/t-946_24_plan.md	move	frozen	-	-
docs/plans/t-946_3_plan.md	documentation_v2/tickets/plans/t-946_3_plan.md	move	frozen	-	-
docs/plans/t-946_55_plan.md	documentation_v2/tickets/plans/t-946_55_plan.md	move	frozen	-	-
docs/plans/t-946_64_plan.md	documentation_v2/tickets/plans/t-946_64_plan.md	move	frozen	-	-
docs/plans/t-946_86_plan.md	documentation_v2/tickets/plans/t-946_86_plan.md	move	frozen	-	-
docs/platform/CODEBASE_AUDIT_2026.md	documentation_v2/archive/audits/codebase_audit_2026.md	archive	archive	-	-
docs/platform/CODING_STANDARDS.md	documentation_v2/standards/coding_standards/README.md	move+rename	live-rewrite	F17	544 lines, split; sections and rule ids cited by code (.editorconfig:1, .github/workflows/ci.yml:3, tools_v2/xtask/src/commands/ci/task_definitions.rs:116,141, tools_v2/xtask/src/verifications/language_bans/shell_scripts.rs:170, tools_v2/xtask/src/verifications/architecture/route_tags.rs:6); its CI gate matrix feeds documentation_v2/runbooks/testing_and_ci.md (F13)
docs/platform/DOCUMENTATION_STANDARDS.md	documentation_v2/standards/documentation_standards.md	move+rename	live-rewrite	P3-2	sections §3.1, §8.2, §10 cited by code (tools_v2/xtask/src/verifications/architecture/route_tags.rs:27, tools_v2/xtask/src/commands/ci/task_definitions.rs:109,132, tools_v2/xtask/src/commands/ci/task_runner/split_cmd.rs:239, tools_v2/xtask/src/verifications/schemas/checks/contract_citations.rs:167, .github/workflows/contracts.yml:3)
docs/platform/EDITOR_FACTORY_FOR_CURSOR.md	documentation_v2/pending_merge/F16/EDITOR_FACTORY_FOR_CURSOR.md	merge-into	live-rewrite	F16	documentation_v2/runbooks/factory_waves/README.md
docs/platform/EDITOR_FACTORY_START.md	documentation_v2/pending_merge/F16/EDITOR_FACTORY_START.md	merge-into	live-rewrite	F16	documentation_v2/runbooks/factory_waves/README.md
docs/platform/EDITOR_SLICE_BRIEF.md	documentation_v2/pending_merge/F16/EDITOR_SLICE_BRIEF.md	merge-into	live-rewrite	F16	documentation_v2/runbooks/factory_waves/README.md
docs/platform/EDITOR_UI_HANDOFF.md	documentation_v2/archive/handoffs_and_kickoffs/editor_ui_handoff.md	archive	archive	-	-
docs/platform/EDITOR_VERIFY_BRIEF.md	documentation_v2/pending_merge/F16/EDITOR_VERIFY_BRIEF.md	merge-into	live-rewrite	F16	documentation_v2/runbooks/factory_waves/README.md
docs/platform/ENGINE_SPLIT_PROGRAM.md	documentation_v2/archive/engine_split/engine_split_program.md	archive	archive	-	F09 extracts the layer rules into documentation_v2/standards/engine_boundary_rules.md; the engine-layer rule messages that cite it are re-pointed by P2-2
docs/platform/EYE_PASS_2026-09.md	documentation_v2/archive/factory_runs/eye_pass_2026_09.md	archive	archive	-	-
docs/platform/FABLE_5_AUDIT_PROGRAM.md	documentation_v2/archive/audits/fable_5_audit_program.md	archive	archive	-	-
docs/platform/FACTORY_FOR_CURSOR.md	documentation_v2/pending_merge/F16/FACTORY_FOR_CURSOR.md	merge-into	live-rewrite	F16	documentation_v2/runbooks/factory_waves/README.md
docs/platform/FACTORY_RUN_2026-09.md	documentation_v2/archive/factory_runs/factory_run_2026_09.md	archive	archive	-	-
docs/platform/GROK_WAVE_130_HANDOFF.md	documentation_v2/archive/factory_runs/grok_wave_130_handoff.md	archive	archive	-	ARCHIVED_WAVE_PLAN_READERS entry (tools_v2/ticket-engine/src/repository.rs:265), re-pointed by P2-2
docs/platform/MONOREPO_MIGRATION.md	documentation_v2/archive/monorepo_migration/monorepo_migration_runbook.md	archive	archive	-	-
docs/platform/PLATFORM_FACTORY.md	documentation_v2/runbooks/factory_waves/README.md	move+rename	live-rewrite	F16	spec of T-946.64; pinned by PLATFORM_FACTORY_RUNBOOK (tools_v2/xtask/src/core/repository_layout.rs:91); 606 lines, split; dated parts go to documentation_v2/archive/factory_runs/
docs/platform/PLAYTEST_RUNBOOK.md	documentation_v2/runbooks/two_client_playtest/README.md	move+rename	live-rewrite	F15	1,419 lines, split; its grep strings are quoted by apps/mod/tbd-framework/Scripts/Game/TBD/Systems/Loadouts/TBD_LoadoutEquipHelper.c:1642
docs/platform/README.md	documentation_v2/archive/monorepo_migration/docs_platform_readme.md	archive	archive	-	index of the retired docs/platform tree; F18 writes the standards/ and archive/ indexes
docs/platform/SHIPPED_HISTORY.md	documentation_v2/archive/shipped_history/shipped_history.md	archive	archive	-	new archive topic (CP1 question); ARCHIVED_WAVE_PLAN_READERS entry (tools_v2/ticket-engine/src/repository.rs:253), re-pointed by P2-2
docs/platform/WAVE209_GROK_KICKOFF.md	documentation_v2/archive/factory_runs/wave_209_grok_kickoff.md	archive	archive	-	ARCHIVED_WAVE_PLAN_READERS entry (tools_v2/ticket-engine/src/repository.rs:269), re-pointed by P2-2
docs/platform/WHERE_DOES_X_GO.md	documentation_v2/standards/where_does_x_go.md	move+rename	live-rewrite	F17	-
docs/platform/audit/t122_codebase_audit_hotfix.md	documentation_v2/tickets/specs/t122_codebase_audit_hotfix.md	move	frozen	-	-
docs/platform/context_handoff.md	documentation_v2/archive/redirect_stubs/docs__platform__context_handoff.md	archive	archive	-	docs/website/platform/context_handoff.md (final: documentation_v2/archive/go_and_react_era_design/platform_context_handoff.md)
docs/platform/engine_split_phase3_baseline.md	documentation_v2/archive/engine_split/engine_split_phase3_baseline.md	archive	archive	-	-
docs/platform/factory_pack_wave	.ai/factory_pack_wave	move	data	-	pinned by FACTORY_PACK_WAVE (tools_v2/xtask/src/core/repository_layout.rs:60)
docs/platform/frontend_data_provenance.md	documentation_v2/archive/audits/frontend_data_provenance.md	archive	archive	-	derived from the pre-v2 frontend tree
docs/platform/known-bugs/KB-001-mission-creator-selection-at-scale.md	documentation_v2/known_bugs/kb_001_mission_creator_selection_at_scale.md	move+rename	live-rewrite	F17	-
docs/platform/known-bugs/KB-002-editor-gate-boot-wedge.md	documentation_v2/known_bugs/kb_002_editor_gate_boot_wedge.md	move+rename	live-rewrite	F17	status RESOLVED (T-177); CP1 question: resolved entries stay in the registry
docs/platform/known-bugs/README.md	documentation_v2/known_bugs/README.md	move	live-rewrite	F17	-
docs/platform/t123_documentation_standards_rollout.md	documentation_v2/tickets/specs/t123_documentation_standards_rollout.md	move	frozen	-	-
docs/platform/t124_dependency_upgrade.md	documentation_v2/tickets/specs/t124_dependency_upgrade.md	move	frozen	-	-
docs/platform/t125_coding_standards_enforcement.md	documentation_v2/tickets/specs/t125_coding_standards_enforcement.md	move	frozen	-	-
docs/platform/t126_audit_security_followup.md	documentation_v2/tickets/specs/t126_audit_security_followup.md	move	frozen	-	-
docs/platform/t127_mc_ux_audit_fixes.md	documentation_v2/tickets/specs/t127_mc_ux_audit_fixes.md	move	frozen	-	-
docs/platform/t128_doc_link_repair.md	documentation_v2/tickets/specs/t128_doc_link_repair.md	move	frozen	-	-
docs/platform/t130_fable_audit_remainder.md	documentation_v2/tickets/specs/t130_fable_audit_remainder.md	move	frozen	-	-
docs/platform/t159_15_2_camera_pan.md	documentation_v2/tickets/specs/t159_15_2_camera_pan.md	move	frozen	-	-
docs/platform/t159_16_mission_doc_host.md	documentation_v2/tickets/specs/t159_16_mission_doc_host.md	move	frozen	-	-
docs/platform/t159_17_yrs_persist.md	documentation_v2/tickets/specs/t159_17_yrs_persist.md	move	frozen	-	-
docs/platform/t159_18_select_tools.md	documentation_v2/tickets/specs/t159_18_select_tools.md	move	frozen	-	-
docs/platform/t159_19_marquee_drag.md	documentation_v2/tickets/specs/t159_19_marquee_drag.md	move	frozen	-	-
docs/platform/t159_1_leptos_scaffold.md	documentation_v2/tickets/specs/t159_1_leptos_scaffold.md	move	frozen	-	-
docs/platform/t159_20_save_export.md	documentation_v2/tickets/specs/t159_20_save_export.md	move	frozen	-	-
docs/platform/t159_21_eden_chrome_undo.md	documentation_v2/tickets/specs/t159_21_eden_chrome_undo.md	move	frozen	-	-
docs/platform/t159_22_1_undo_granularity.md	documentation_v2/tickets/specs/t159_22_1_undo_granularity.md	move	frozen	-	-
docs/platform/t159_22_outliner_asset_palette.md	documentation_v2/tickets/specs/t159_22_outliner_asset_palette.md	move	frozen	-	-
docs/platform/t159_23_attributes_modal.md	documentation_v2/tickets/specs/t159_23_attributes_modal.md	move	frozen	-	-
docs/platform/t159_leptos_ui_program.md	documentation_v2/tickets/specs/t159_leptos_ui_program.md	move	frozen	-	-
docs/platform/t161_1_xtask_scaffold_sync.md	documentation_v2/tickets/specs/t161_1_xtask_scaffold_sync.md	move	frozen	-	-
docs/platform/t161_ticket_xtask_program.md	documentation_v2/tickets/specs/t161_ticket_xtask_program.md	move	frozen	-	-
docs/platform/t162_python_eradication.md	documentation_v2/tickets/specs/t162_python_eradication.md	move	frozen	-	-
docs/platform/t163_merge_integration.md	documentation_v2/tickets/specs/t163_merge_integration.md	move	frozen	-	-
docs/platform/t164_green_sweep.md	documentation_v2/tickets/specs/t164_green_sweep.md	move	frozen	-	-
docs/platform/t165_node_eradication.md	documentation_v2/tickets/specs/t165_node_eradication.md	move	frozen	-	-
docs/platform/t171_monorepo_hygiene_program.md	documentation_v2/tickets/specs/t171_monorepo_hygiene_program.md	move	frozen	-	-
docs/platform/t172_leptos_bug_bash.md	documentation_v2/tickets/specs/t172_leptos_bug_bash.md	move	frozen	-	-
docs/platform/t173_leptos_perf_pass.md	documentation_v2/tickets/specs/t173_leptos_perf_pass.md	move	frozen	-	-
docs/platform/t174_mc_sat_heatmap_guides.md	documentation_v2/tickets/specs/t174_mc_sat_heatmap_guides.md	move	frozen	-	-
docs/platform/t175_mc_interaction_lod_perf.md	documentation_v2/tickets/specs/t175_mc_interaction_lod_perf.md	move	frozen	-	-
docs/platform/t176_forest_place_ghost_zoompan.md	documentation_v2/tickets/specs/t176_forest_place_ghost_zoompan.md	move	frozen	-	-
docs/platform/t177_mc_chrome_orbat_cutover.md	documentation_v2/tickets/specs/t177_mc_chrome_orbat_cutover.md	move	frozen	-	-
docs/platform/t178_forest_guides_chrome.md	documentation_v2/tickets/specs/t178_forest_guides_chrome.md	move	frozen	-	-
docs/platform/t179_forest_canopy_fix.md	documentation_v2/tickets/specs/t179_forest_canopy_fix.md	move	frozen	-	-
docs/platform/t853_shell_to_xtask_waves.md	documentation_v2/tickets/specs/t853_shell_to_xtask_waves.md	move	frozen	-	-
docs/platform/t911_ticket_registry_redesign.md	documentation_v2/tickets/specs/t911_ticket_registry_redesign.md	move	frozen	-	-
docs/platform/t912_wave_lockfile.md	documentation_v2/tickets/specs/t912_wave_lockfile.md	move	frozen	-	-
docs/platform/t913_ticket_run_metrics.md	documentation_v2/tickets/specs/t913_ticket_run_metrics.md	move	frozen	-	-
docs/platform/t915_ticketboard_design.md	documentation_v2/tickets/specs/t915_ticketboard_design.md	move	frozen	-	-
docs/platform/t917_ticket_schema_v2.md	documentation_v2/tickets/specs/t917_ticket_schema_v2.md	move	frozen	-	-
docs/platform/t920_body_obligations.md	documentation_v2/tickets/specs/t920_body_obligations.md	move	frozen	-	-
docs/platform/tbd_north_star_backlog.md	documentation_v2/tickets/specs/t131_north_star_backlog.md	move+rename	frozen	-	spec of T-131, T-132, T-133, T-134, T-135, T-136, T-137, T-138, T-139, T-140, T-141, T-142; T-134 citations (basename)
docs/platform/token_estimate_factor.md	documentation_v2/tools_v2/ticket-engine/token_estimate_factor.md	move	live-rewrite	F12	pinned by TOKEN_ESTIMATE_FACTOR_DOC (tools_v2/ticket-engine/src/repository.rs:165); quotes .ai/, docs/TICKET_ and Cargo.lock pinned by the estimate_provenance tests
docs/specs/Mission_Creator_Architecture/00_feature_entry_schema.md	documentation_v2/archive/redirect_stubs/docs__specs__mission_creator_architecture__00_feature_entry_schema.md	archive	archive	-	docs/specs/Mission_Creator_Architecture/reference/feds_schema.md (final: documentation_v2/website/frontend/apps/editor/feature_inventory/feds_schema.md)
docs/specs/Mission_Creator_Architecture/01_problem_statement.md	documentation_v2/archive/redirect_stubs/docs__specs__mission_creator_architecture__01_problem_statement.md	archive	archive	-	docs/specs/Mission_Creator_Architecture/problem_statement.md (final: documentation_v2/archive/go_and_react_era_design/mission_creator_problem_statement.md)
docs/specs/Mission_Creator_Architecture/01_technical_specification.md	documentation_v2/archive/redirect_stubs/docs__specs__mission_creator_architecture__01_technical_specification.md	archive	archive	-	docs/specs/Mission_Creator_Architecture/problem_statement.md (final: documentation_v2/archive/go_and_react_era_design/mission_creator_problem_statement.md)
docs/specs/Mission_Creator_Architecture/02_roadmap.md	documentation_v2/archive/redirect_stubs/docs__specs__mission_creator_architecture__02_roadmap.md	archive	archive	-	docs/specs/Mission_Creator_Architecture/ROADMAP.md (final: documentation_v2/website/frontend/apps/editor/mission_creator_roadmap.md)
docs/specs/Mission_Creator_Architecture/03_engineering_ultra_plan.md	documentation_v2/archive/redirect_stubs/docs__specs__mission_creator_architecture__03_engineering_ultra_plan.md	archive	archive	-	docs/specs/Mission_Creator_Architecture/engineering_plan.md (final: documentation_v2/archive/go_and_react_era_design/mission_creator_engineering_plan.md)
docs/specs/Mission_Creator_Architecture/04_eden_editor_ux_spec.md	documentation_v2/archive/redirect_stubs/docs__specs__mission_creator_architecture__04_eden_editor_ux_spec.md	archive	archive	-	docs/specs/Mission_Creator_Architecture/ux_spec.md (final: documentation_v2/website/frontend/apps/editor/ux_spec.md)
docs/specs/Mission_Creator_Architecture/04_eden_ux_spec.md	documentation_v2/archive/redirect_stubs/docs__specs__mission_creator_architecture__04_eden_ux_spec.md	archive	archive	-	docs/specs/Mission_Creator_Architecture/ux_spec.md (final: documentation_v2/website/frontend/apps/editor/ux_spec.md)
docs/specs/Mission_Creator_Architecture/05_agent_execution_plan.md	documentation_v2/archive/redirect_stubs/docs__specs__mission_creator_architecture__05_agent_execution_plan.md	archive	archive	-	docs/specs/Mission_Creator_Architecture/agent_execution.md (final: documentation_v2/website/frontend/apps/editor/decisions.md)
docs/specs/Mission_Creator_Architecture/06_tbd_feature_inventory.md	documentation_v2/archive/redirect_stubs/docs__specs__mission_creator_architecture__06_tbd_feature_inventory.md	archive	archive	-	docs/specs/Mission_Creator_Architecture/feature_inventory.md (final: documentation_v2/website/frontend/apps/editor/feature_inventory/README.md)
docs/specs/Mission_Creator_Architecture/06_tbd_mission_creator_feature_inventory.md	documentation_v2/archive/redirect_stubs/docs__specs__mission_creator_architecture__06_tbd_mission_creator_feature_inventory.md	archive	archive	-	docs/specs/Mission_Creator_Architecture/feature_inventory.md (final: documentation_v2/website/frontend/apps/editor/feature_inventory/README.md)
docs/specs/Mission_Creator_Architecture/07_arma3_eden_editor_feature_reference.md	documentation_v2/archive/redirect_stubs/docs__specs__mission_creator_architecture__07_arma3_eden_editor_feature_reference.md	archive	archive	-	docs/specs/Mission_Creator_Architecture/eden/interactions.md (final: documentation_v2/website/frontend/apps/editor/eden_editor_reference/interactions/README.md)
docs/specs/Mission_Creator_Architecture/07a_eden_ui_anatomy.md	documentation_v2/archive/redirect_stubs/docs__specs__mission_creator_architecture__07a_eden_ui_anatomy.md	archive	archive	-	docs/specs/Mission_Creator_Architecture/eden/ui_anatomy.md (final: documentation_v2/website/frontend/apps/editor/eden_editor_reference/ui_anatomy.md)
docs/specs/Mission_Creator_Architecture/07b_eden_attribute_catalog.md	documentation_v2/archive/redirect_stubs/docs__specs__mission_creator_architecture__07b_eden_attribute_catalog.md	archive	archive	-	docs/specs/Mission_Creator_Architecture/eden/attributes.md (final: documentation_v2/website/frontend/apps/editor/eden_editor_reference/attributes.md)
docs/specs/Mission_Creator_Architecture/08_eden_gap_analysis.md	documentation_v2/archive/redirect_stubs/docs__specs__mission_creator_architecture__08_eden_gap_analysis.md	archive	archive	-	docs/specs/Mission_Creator_Architecture/eden/gap_analysis.md (final: documentation_v2/website/frontend/apps/editor/eden_editor_reference/eden_gap_analysis.md)
docs/specs/Mission_Creator_Architecture/09_eden_wiki_manifest.yaml	documentation_v2/archive/redirect_stubs/docs__specs__mission_creator_architecture__09_eden_wiki_manifest.md	archive	archive	-	docs/specs/Mission_Creator_Architecture/eden/wiki_manifest.yaml (final: documentation_v2/website/frontend/apps/editor/eden_editor_reference/eden_wiki_scrape_manifest.yaml)
docs/specs/Mission_Creator_Architecture/10_mission_creator_roadmap.md	documentation_v2/archive/redirect_stubs/docs__specs__mission_creator_architecture__10_mission_creator_roadmap.md	archive	archive	-	docs/specs/Mission_Creator_Architecture/ROADMAP.md (final: documentation_v2/website/frontend/apps/editor/mission_creator_roadmap.md)
docs/specs/Mission_Creator_Architecture/README.md	documentation_v2/website/frontend/apps/editor/README.md	move	live-rewrite	F08	ORDER:2 only docs/ source of the editor folder README; the draft vacates the target first
docs/specs/Mission_Creator_Architecture/ROADMAP.md	documentation_v2/website/frontend/apps/editor/mission_creator_roadmap.md	move+rename	live-rewrite	F07	pinned by ROADMAP (tools_v2/ticket-engine/src/repository.rs:158) and ticketboard; ticket sync marker block; 539 lines, the sync-managed table stays in one file
docs/specs/Mission_Creator_Architecture/agent_execution.md	documentation_v2/website/frontend/apps/editor/decisions.md	move+rename	live-rewrite	F07	the UX decisions log becomes decisions.md; F07 splits the execution-plan half into documentation_v2/archive/handoffs_and_kickoffs/
docs/specs/Mission_Creator_Architecture/eden/attributes.md	documentation_v2/website/frontend/apps/editor/eden_editor_reference/attributes.md	move	live-rewrite	F08	-
docs/specs/Mission_Creator_Architecture/eden/gap_analysis.md	documentation_v2/website/frontend/apps/editor/eden_editor_reference/eden_gap_analysis.md	move+rename	live-rewrite	F07	pinned by GAP_ANALYSIS (tools_v2/ticket-engine/src/repository.rs:161) and include_str! (apps/website/frontend/src/v2/apps/editor/arsenal/tests/shell_wiring.rs:542); the sync-managed table stays in one file
docs/specs/Mission_Creator_Architecture/eden/interactions.md	documentation_v2/website/frontend/apps/editor/eden_editor_reference/interactions/README.md	move+rename	live-rewrite	F08	560 lines, split into the folder
docs/specs/Mission_Creator_Architecture/eden/ui_anatomy.md	documentation_v2/website/frontend/apps/editor/eden_editor_reference/ui_anatomy.md	move	live-rewrite	F08	-
